player_id,player,orapm,drapm,rapm,ci_low,ci_high,stint_appearances,estimated_minutes,stints_played
203468,CJ McCollum,0.10578275852896883,-0.04927300181443662,0.04981848861929616,-5.236973391843425,4.855557445720794,1471,1147.7952000000066,1471
1642279,Ulrich Chomche,0.0,0.05547305805346296,0.04897017904890132,-0.2232918080172172,0.35468345136032026,10,5.097600000000001,10
1630572,Sandro Mamukelashvili,0.16128646076944617,-0.11488195794155638,0.039713234732653674,-3.5376474432941714,3.9109144680205867,588,387.21600000000063,588
1642285,Cam Spencer,-1.0541294091875102,1.0977864097899863,0.03696573250723979,-2.6640577818548707,2.9835432376818827,217,151.37280000000004,217
1628386,Jarrett Allen,1.2536946741270338,-1.228056208419938,0.01894719761185927,-4.448906618230549,4.9137097717523,2423,1571.740800000012,2423
1630762,Phillip Wheeler,0.024119532451288145,0.0,0.01747784622950078,-1.0914910368281854,1.3163578485224132,21,13.9296,21
1642385,Cui Cui,0.0,0.018401963093680994,0.011815916734425265,-0.13969480225726655,0.20256261696769587,8,4.2432,8
1630658,Colin Castleton,-0.7718138583701202,0.7903014700388349,0.011796343573478384,-4.192776055606347,3.5370475886379453,451,292.5504000000002,451
1642267,Bub Carrington,-1.1620303975143909,1.1788457614124812,0.010124095802854028,-6.042170271077667,5.671739249986401,2104,1606.5024000000085,2104
1641779,Jalen Bridges,0.0,0.009893916171797941,0.0037395225240968825,-0.15940394252250942,0.21335298554218896,6,3.6384,6
652,652,0.0,0.0,0.0,0.0,0.0,1,0.45119999999999993,1
1630678,Terry Taylor,0.0,0.0,-0.0037804825560677218,-0.016733897292776783,0.0028553855201496965,8,1.7184,8
1641879,Yuri Collins,0.0,0.0,-0.0038276278302628738,-0.016245280408063393,0.0023749780085106395,4,8.0832,4
1628978,Donte DiVincenzo,-0.07117931616411043,0.0738045256079688,-0.004066058651377664,-5.298091418587387,6.5801073577714595,1834,1210.1472000000051,1834
1642280,Trentyn Flowers,0.0,0.0,-0.005070459114365227,-0.016892278752468154,0.0018395863467415112,10,2.2752,10
1626143,Jahlil Okafor,0.0,0.0,-0.005808586680242415,-0.017360957876386866,0.002615543754647504,14,5.1264,14
1631214,Alondes Williams,0.0,0.0,-0.0060813848479821745,-0.017360957876386866,0.004180560527636675,4,2.9472000000000005,4
1642502,Malevy Leons,0.0,0.0,-0.0063840365561731085,-0.016892278752468154,0.004180560527636675,10,9.4176,10
1630644,Mac McClung,0.0,0.0,-0.006402300561419271,-0.017360957876386866,0.004180560527636675,8,3.8112000000000004,8
1628427,Vlatko Čančar,0.0,0.0,-0.006431015672658172,-0.017360957876386866,0.0028553855201496965,4,2.6592000000000002,4
1631159,Leonard Miller,0.0,0.0,-0.006654389183923018,-0.017360957876386866,0.004180560527636675,25,12.547200000000002,25
1628408,PJ Dozier,0.0,0.0,-0.006672673402529044,-0.017360957876386866,0.004180560527636675,11,15.0048,11
1642443,Jahmir Young,0.0,0.0,-0.00669126809523614,-0.017360957876386866,0.004180560527636675,25,11.3088,25
1641772,Nae'Qwan Tomlin,0.0,0.0,-0.00669126809523614,-0.017360957876386866,0.004180560527636675,39,28.85759999999998,39
1642384,Isaiah Crawford,0.0,0.0,-0.00669126809523614,-0.017360957876386866,0.004180560527636675,39,17.183999999999997,39
1641803,Tristen Newton,0.0,0.0,-0.00669126809523614,-0.017360957876386866,0.004180560527636675,29,10.636800000000001,29
1641817,Anton Watson,0.0,0.0,-0.00669126809523614,-0.017360957876386866,0.004180560527636675,14,14.4576,14
